0,9.57
1,9.59
2,11.34
3,9.03
4,9.09
5,9.35
6,11.77
7,10.25
8,10.83
9,11.41
10,9.11
11,9.20
12,11.32
13,11.23
14,8.69
15,11.36
16,9.97
17,9.33
18,10.25
19,9.26
