0,8.92
1,8.89
2,8.69
3,10.91
4,10.39
5,10.76
6,11.55
7,10.66
8,11.61
9,10.15
10,8.11
11,8.86
12,8.43
13,9.50
14,11.54
15,8.21
16,8.28
17,11.10
18,10.82
19,9.33
